epoch,train_loss,train_acc,train_precision,train_recall,train_f1,train_auc,val_loss,val_acc,val_precision,val_recall,val_f1,val_auc,lr
1,0.4730642094061925,0.34893617021276596,0.6,0.035977859778597784,0.06788511749347259,0.5514911432536785,0.4727536737918854,0.2833333333333333,0.0,0.0,0.0,0.6079001367989056,0.0002
2,0.4708146177805387,0.3762917933130699,0.6479591836734694,0.11715867158671586,0.1984375,0.5719705191704324,0.4772653430700302,0.2833333333333333,0.0,0.0,0.0,0.6229480164158686,0.0002
3,0.46849725108880264,0.43465045592705165,0.7047872340425532,0.2444649446494465,0.363013698630137,0.5859175102446211,0.4825090616941452,0.2833333333333333,0.0,0.0,0.0,0.6343194254445964,0.0002
4,0.46680012116065395,0.47720364741641336,0.7258064516129032,0.33210332103321033,0.45569620253164556,0.5945111523307747,0.48608940839767456,0.2833333333333333,0.0,0.0,0.0,0.6400478796169631,0.0002
5,0.4652875249202435,0.4972644376899696,0.7204116638078902,0.3874538745387454,0.5038992201559688,0.6034788957515244,0.48849987983703613,0.2833333333333333,0.0,0.0,0.0,0.6424418604651163,0.0002
6,0.4640145026720487,0.5142857142857142,0.7168949771689498,0.4345018450184502,0.5410683515221137,0.6078817806894646,0.4930016100406647,0.2833333333333333,0.0,0.0,0.0,0.6471443228454171,0.0002
7,0.46238183745971095,0.5325227963525836,0.7227722772277227,0.4714022140221402,0.5706309324399776,0.6155159145174339,0.4948756843805313,0.2833333333333333,0.0,0.0,0.0,0.6480848153214774,0.0001
8,0.46129053831100464,0.5398176291793313,0.7248968363136176,0.48616236162361626,0.5819988956377692,0.6203784096664496,0.49604636430740356,0.2833333333333333,0.0,0.0,0.0,0.649281805745554,0.0001
9,0.4607163942777194,0.547112462006079,0.7281292059219381,0.49907749077490776,0.5922276956759716,0.6238217863462058,0.49681366980075836,0.2833333333333333,0.0,0.0,0.0,0.6474008207934338,0.0001
10,0.4604124128818512,0.5519756838905775,0.726797385620915,0.5129151291512916,0.601406165494862,0.6258378225493484,0.4979700595140457,0.2833333333333333,0.0,0.0,0.0,0.6482558139534883,0.0001
